job_id,title,company,location,date,link, Length description,employment_type,seniority_level,place,job_function
2948867001,Academic Advisor,Quantum Management Services Ltd.,Canada,3/2/2022,https://ca.linkedin.com/jobs/view/academic-advisor-at-quantum-management-services-ltd-2948867001?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=HbZf1Itn5YPL6KfD04HFKg%3D%3D&position=4&pageNum=6&trk=public_jobs_jserp-result_search-card,3039,Contract,,North York Ontario Canada,
2949157555,Customer Success Manager,mce,Canada,3/3/2022,https://ca.linkedin.com/jobs/view/customer-success-manager-at-mce-2949157555?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=z2irM4oW3kXjw3nt3gJlDQ%3D%3D&position=5&pageNum=6&trk=public_jobs_jserp-result_search-card,3190,Full-time,,Toronto Ontario Canada,
2947535910,Real Estate Administrative Assistant,eXp Realty,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/real-estate-administrative-assistant-at-exp-realty-2947535910?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=lGOjsD%2B%2B%2BFdiRKh7lm45xg%3D%3D&position=6&pageNum=6&trk=public_jobs_jserp-result_search-card,2385,Full-time,,Hamilton Ontario Canada ,
2951492693,Jr. HR Guru & Administrator Extraordinaire,ingagehr. redefined,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/jr-hr-guru-administrator-extraordinaire-at-ingagehr-redefined-2951492693?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=%2Ba3lUJzQ4Nl3omSVBHUZTw%3D%3D&position=7&pageNum=6&trk=public_jobs_jserp-result_search-card,3425,Contract,,Greater Halifax Metropolitan Area,
2951795963,Vice President Finance,BJRC Recruiting,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/vice-president-finance-at-bjrc-recruiting-2951795963?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=yXTFNlypYw2vv2qyJZ6ejQ%3D%3D&position=8&pageNum=6&trk=public_jobs_jserp-result_search-card,3353,Full-time,Mid-Senior level,Toronto Ontario Canada,Finance and Sales
2948524234,Junior Software Engineer,Walnut,Canada,3/2/2022,https://ca.linkedin.com/jobs/view/junior-software-engineer-at-walnut-2948524234?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=%2Ft6dRs5I81gqDrrukQ6xFg%3D%3D&position=9&pageNum=6&trk=public_jobs_jserp-result_search-card,3843,Full-time,,Canada ,
2947524534,Marketing Coordinator,Zone Employment Centre,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/marketing-coordinator-at-zone-employment-centre-2947524534?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=VZBEG3j5YpAEn4pOh5kvcA%3D%3D&position=10&pageNum=6&trk=public_jobs_jserp-result_search-card,1362,Full-time,,North York Ontario Canada ,
2948912038,Wind Turbine Engineer,DNV,Canada,3/2/2022,https://ca.linkedin.com/jobs/view/wind-turbine-engineer-at-dnv-2948912038?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=4B%2FbbSfxMI%2FV4LRQkzFUzQ%3D%3D&position=11&pageNum=6&trk=public_jobs_jserp-result_search-card,9346,Full-time,Not Applicable,Calgary Alberta Canada,Engineering
2947393626,Social Justice Program Manager,Level. Changing Lives Through Law,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/social-justice-program-manager-at-level-changing-lives-through-law-2947393626?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=gpI%2Fnjl1WbDbPF6CQHnz8w%3D%3D&position=12&pageNum=6&trk=public_jobs_jserp-result_search-card,7638,Full-time,,Canada,
2948572599,Junior Water/Wastewater Professional,GM BluePlan Engineering Limited,Canada,3/2/2022,https://ca.linkedin.com/jobs/view/junior-water-wastewater-professional-at-gm-blueplan-engineering-limited-2948572599?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=wX2mFGF0MQEIcxTaknpPtg%3D%3D&position=13&pageNum=6&trk=public_jobs_jserp-result_search-card,3630,Full-time,Entry level,London Ontario Canada,Business Development and Sales
2949114637,Imports Coordinator (Entry-Level),Evertz,Canada,3/3/2022,https://ca.linkedin.com/jobs/view/imports-coordinator-entry-level-at-evertz-2949114637?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=S3CwDHu4Dj989l4kDmKthg%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card,1981,Full-time,Entry level,Burlington Ontario Canada,Management and Manufacturing
2948969811,Digital Project Manager,Plus K Studios,Canada,3/2/2022,https://ca.linkedin.com/jobs/view/digital-project-manager-at-plus-k-studios-2948969811?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=9mD%2Bj%2FmtyzolQqJR28HlYg%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card,1084,Full-time,,Toronto Ontario Canada,
2947543600,Contrôle financier,Lambert & Fils,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/contr%C3%B4le-financier-at-lambert-fils-2947543600?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=z8LX4bMZofzoAUSK0fi%2B0w%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card,1544,Full-time,,Montreal Quebec Canada,
2947545718,Vice President,Junction Collective,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/vice-president-at-junction-collective-2947545718?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=rIA87b5JAnX3ZuAPgQD0jg%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card,3683,Full-time,,Toronto Ontario Canada,
2948941973,Marketing Coordinator,Shulman & Partners LLP,Canada,3/2/2022,https://ca.linkedin.com/jobs/view/marketing-coordinator-at-shulman-partners-llp-2948941973?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=py8V1zO9M0TOxh9IVrNR9Q%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card,3389,Full-time,Entry level,Toronto Ontario Canada,Marketing
2951124910,Project Administrator,Computronix,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/project-administrator-at-computronix-2951124910?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=4HGseOsIFU5MIuaDl2uJwg%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card,4131,Full-time,Mid-Senior level,Edmonton Alberta Canada,Project Management and Information Technology
2951766126,Marketing Assistant,Millennium Recruiting Inc.,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/marketing-assistant-at-millennium-recruiting-inc-2951766126?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=4hEudCiSArHo1AJcgN5Eqg%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card,827,Full-time,Entry level,Vancouver British Columbia Canada,Marketing Sales and Customer Service
2951311168,Cyber Technical Investigation Analyst Summer 2022( Co-op/Internship) - 4 months,BMO Financial Group,Canada,3/4/2022,https://ca.linkedin.com/jobs/view/cyber-technical-investigation-analyst-summer-2022-co-op-internship-4-months-at-bmo-financial-group-2951311168?refId=riL%2Bt1eK8aAvVUPlCPnUgg%3D%3D&trackingId=z96bH3SfLOF6%2BxctqgFEgw%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card,5060,Full-time,Not Applicable,Toronto Ontario Canada,Information Technology
